_id,url,price,brand,cpu,memory,weight,screen_size,screen_resolution,graphic_name,graphic_type,storage,battery,refresh_rate
654885cf5b123315f9ef00b4,https://www.newegg.com/p/1TS-001A-0A0X0,1754.99,ASUS,,16GB,,17.3,2560 x 1440,NVIDIA GeForce RTX 3050 Laptop GPU,Dedicated Card,2 TB,,60 Hz
654885d05b123315f9ef00b5,https://www.newegg.com/p/1TS-000E-11M74,621.11,Lenovo,,16GB,,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,256 GB,,60 Hz
654885d05b123315f9ef00b6,https://www.newegg.com/p/1TS-000E-18MT6,579.79,Lenovo,,12GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654885d05b123315f9ef00b7,https://www.newegg.com/0-black-asus-vivobook-pro-n7601zm-db77-content-creation/p/N82E16834236222,1879.8,ASUS,Intel Core i7-12650H 2.30 GHz,32GB,5.07 lbs.,16.0,2560 x 1600,NVIDIA GeForce RTX 3060 Laptop GPU,Dedicated Card,1 TB PCIe,90 whrs,60 Hz
654885d05b123315f9ef00b8,https://www.newegg.com/silver-dell-inspiron-13-7000/p/1TS-000A-0BCR2,738,Dell,10th Gen Intel® Core i5-10210U Mobile Processor,8GB,2.87 lbs.,13.3,,Intel UHD Graphics,,512 GB,,60 Hz
654885d05b123315f9ef00b9,https://www.newegg.com/p/1TS-000E-11CW7,1919.99,Lenovo,,32GB,,14.0,1920 x 1200,NVIDIA T550,Dedicated Card,1 TB,,60 Hz
654885d05b123315f9ef00ba,https://www.newegg.com/silver-hp-14-fq0110wm-everyday-value/p/1TS-000D-1FFC0,399.99,HP,AMD Ryzen 3 3250,,8 - 8.9 lbs.,14.0,1920 x 1080,AMD Radeon Graphics,,,,60 Hz
654885d05b123315f9ef00bb,https://www.newegg.com/black-dell-inspiron-3501-everyday-value/p/1TS-000A-0MG76,493.99,DELL,Intel Core i3-1115G4,8GB,4 - 4.9 lbs.,15.6,1920 x 1080,Intel UHD Graphics,Integrated Card,256 GB,45 whrs,60 Hz
654885d05b123315f9ef00bc,https://www.newegg.com/natural-silver-aluminum-hp-envy-16-h1047nr-content-creation-gaming-home-personal/p/2NR-000A-01B73,1149.99,HP,Intel Core i7-13700H 2.40 GHz,16GB,5.17 lbs.,16.0,2560 x 1600,Intel Arc A370M,Dedicated Card,1 TB PCIe,83 whrs,120 Hz
654885d05b123315f9ef00bd,https://www.newegg.com/carbon-gray-msi-modern-15-a11mu-654-mainstream/p/N82E16834156044,725,MSI,Intel Core i5-1155G7 2.50 GHz,8GB,3.52 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB NVMe,52 whrs,60 Hz
654885d05b123315f9ef00be,https://www.newegg.com/p/1TS-000E-0NAB9,1698.99,Lenovo,,16GB,,14.0,1920x1080,Integrated Graphics,Integrated,1 TB,,60 Hz
654885d05b123315f9ef00bf,https://www.newegg.com/silver-hp-elitebook-611z3ut-aba-work-business/p/1TS-000D-1DNZ9,849,HP,AMD Ryzen 7 Pro 5850U 8-Core Processor 1.90GHz up to 4.40GHz,16GB,3,14.0,1920 x 1080,AMD Radeon Graphics,Integrated,512 GB,65 whrs,60 Hz
654885d15b123315f9ef00c0,https://www.newegg.com/p/1TS-000E-0NAC0,1599.98,Lenovo,,16GB,,14.0,1920x1080,Integrated Graphics,Integrated Card,512 GB,,60 Hz
654885d15b123315f9ef00c1,https://www.newegg.com/black-dell-inspiron-3501-everyday-value/p/1TS-000A-0MG77,546.19,DELL,Intel Core i5-1135G7,12GB,4 - 4.9 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,256 GB,45 whrs,60 Hz
654885d15b123315f9ef00c2,https://www.newegg.com/black-lenovo-thinkpad-t16-g1-work-business/p/1XV-000A-01ZD3,1145.99,Lenovo,Intel Core i5-1235U 6 Core Processor 2.6 GHz,8GB,3.6 Pounds,16.0,1920 x 1200,Integrated Graphics,Integrated Card,256 GB,,60 Hz
654885d15b123315f9ef00c3,https://www.newegg.com/thunder-black-lenovo-thinkpad-t16-gen-1-21bv0096us-work-business/p/N82E16834646846,1519.99,Lenovo,Intel Core i7-1270P 2.20 GHz,16GB,3.64 lbs.,16.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,86 whrs,60 Hz
654885d15b123315f9ef00c4,https://www.newegg.com/p/1TS-000E-11U57,1819.99,Lenovo,,16GB,,No,2560 x 1600,NVIDIA RTX A1000,Dedicated Card,512 GB,,60 Hz
654885d15b123315f9ef00c5,https://www.newegg.com/p/1TS-000D-0PBS3,929,HP,"AMD Ryzen 7 5700U ((Beats Intel i7-1065G7)) Processor (8-core, 1.8 GHz Up To 4.3 GHz, 8 MB Cache)",32GB,4 - 4.9 lbs.,15.6,1920x1080,AMD Radeon R7 Series,,512 GB,,60 Hz
654885d15b123315f9ef00c6,https://www.newegg.com/p/1TS-000E-10JV6,1399.99,Lenovo,,32GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654885d15b123315f9ef00c7,https://www.newegg.com/black-dell-latitude-3420-work-business/p/1TS-000A-0ZN71,1119,DELL,Intel Core i7-1165G7 2.80 GHz,16GB,3.36 lbs.,14.0,1920 x 1080,NVIDIA GeForce MX450,Dedicated Card,512 GB PCIe,,60 Hz
654885d15b123315f9ef00c8,https://www.newegg.com/p/1TS-001A-09YE1,1818,,,64GB,5 - 5.9 lbs.,16.0,1920 x 1200,NVIDIA GeForce RTX 4060 Laptop GPU,Dedicated Card,4 TB PCIe,90 whrs,165 Hz
654885d15b123315f9ef00c9,https://www.newegg.com/p/1TS-000E-11KN4,1929.99,Lenovo,,32GB,,14.0,1920 x 1200,NVIDIA T550,Dedicated Card,1 TB,,60 Hz
654885de5b123315f9ef00ca,https://www.newegg.com/black-lenovo-thinkpad-t16-gen-1-mainstream/p/1TS-000E-17089,1149.99,Lenovo,,16GB,,16.0,,Integrated Graphics,Integrated Card,512 GB,,60 Hz
654885e05b123315f9ef00cb,https://www.newegg.com/p/1TS-000D-1BC99,1017.99,HP,,16GB,,17.3,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654885e25b123315f9ef00cc,https://www.newegg.com/top-cover-ceramic-white-aluminum-with-a-sandblasted-finish-keyboard-deck-natural-silver-aluminum-w/p/N82E16834273576,739.99,HP,Intel Core i5-1235U 1.30 GHz,8GB,3.86 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,256 GB PCIe,41 whrs,60 Hz
654885e75b123315f9ef00cd,https://www.newegg.com/p/1TS-000D-0YJD2,1389.99,HP,,16GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654885ed5b123315f9ef00ce,https://www.newegg.com/black-dell-vostro-3510-work-business/p/1TS-000A-0ZKZ5,729,DELL,Intel Core i5-1135G7 2.40 GHz,16GB,3.72 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,,60 Hz
654885f25b123315f9ef00cf,https://www.newegg.com/p/1TS-000A-0SF17,1218.99,,,16GB,,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654885f85b123315f9ef00d0,https://www.newegg.com/silver-hp15hd-15-dy2093-mainstream/p/1TS-000D-0P8V6,533,HP,"11th Generation Intel Core i5-1135G7 Quad core processor at 2.40 GHz base frequency, up to 4.20 GHz with Intel Turbo Boost Technology",16GB,4,15.6,1920 x 1080,Intel HD Graphics,Integrated,256 GB,,60 Hz
654885fa5b123315f9ef00d1,https://www.newegg.com/p/1TS-000D-0YCB7,1499.99,HP,,16GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654885fa5b123315f9ef00d2,https://www.newegg.com/p/2WC-000J-016P4,779,Lenovo,,8GB,,14.0,1920 x 1080,AMD Radeon Graphics,Integrated Card,256 GB,,60 Hz
654885fe5b123315f9ef00d3,https://www.newegg.com/classic-black-msi-modern-14-c12m-032-work-business/p/N82E16834156236,629.99,MSI,Intel Core i5-1235U 1.30 GHz,8GB,2.62 lbs.,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB NVMe,39 whrs,60 Hz
654886055b123315f9ef00d4,https://www.newegg.com/p/1TS-000E-18NE8,1404.99,Lenovo,,16GB,,16.0,1920x1200,Intel UHD Graphics,Integrated Card,512 GB,,60 Hz
654886075b123315f9ef00d5,https://www.newegg.com/p/1TS-000E-18K78,1314.99,Lenovo,,16GB,,14.0,1920x1200,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654886135b123315f9ef00d6,https://www.newegg.com/black-lenovo-thinkpad-t14-gen-2-work-business/p/1TS-000E-16186,829.99,Lenovo,AMD Ryzen 5 PRO 5650U 4 Core Processor 2.10 GHz,16GB,3.31 Pounds,14.0,1920 x 1080,Integrated Graphics,Integrated Card,,,60 Hz
654886135b123315f9ef00d7,https://www.newegg.com/p/1TS-000E-190W3,1384.99,Lenovo,,32GB,,16.0,2560x1600,Intel Arc A370M,Dedicated Card,1 TB,,60 Hz
654886155b123315f9ef00d8,https://www.newegg.com/grey-lenovo-thinkbook-14-g3-work-business/p/1TS-000E-0VBM3,1199.95,Lenovo,AMD Ryzen 7 5700U,24GB,3 - 3.9 lbs.,14.0,1920 x 1080,AMD Radeon Vega 8,Integrated Card,2 TB,65 whrs,60 Hz
654886195b123315f9ef00d9,https://www.newegg.com/p/1TS-000E-18PH2,1499.99,Lenovo,,16GB,,16.0,1920x1200,Intel UHD Graphics,Integrated Card,512 GB,,60 Hz
654886195b123315f9ef00da,https://www.newegg.com/p/1TS-000A-0S9G6,1099.99,,,16GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,256 GB PCIe,,60 Hz
654886205b123315f9ef00db,https://www.newegg.com/black-dell-inspiron-3511-work-business/p/1TS-000A-0MY13,699.79,DELL,11th Generation Intel Core i5-1135G7 Quad Core Processor 2.40GHz Up to 4.20GHz,32GB,4,15.6,1920 x 1080,Intel UHD Graphics,Integrated,512 GB,41 whrs,60 Hz
654886225b123315f9ef00dc,https://www.newegg.com/p/1TS-000E-180P4,1594.99,Lenovo,,16GB,,14.0,2240x1400,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
6548862c5b123315f9ef00dd,https://www.newegg.com/grey-lenovo-thinkbook-14-g3-work-business/p/1TS-000E-0VBM2,1494.99,Lenovo,AMD Ryzen 7 5700U,24GB,3 - 3.9 lbs.,14.0,1920 x 1080,AMD Radeon Vega 8,Integrated Card,4 TB,65 whrs,60 Hz
6548862d5b123315f9ef00de,https://www.newegg.com/p/1TS-000E-0WXU3,999.99,,,16GB,3 - 3.9 lbs.,14.0,1920 x 1080,AMD Radeon Graphics,Integrated Card,512 GB,,60 Hz
654886335b123315f9ef00df,https://www.newegg.com/blue-hp-tpn-q246-794p2av-home-personal/p/1TS-000D-1FA59,1079,HP,AMD Ryzen 7 7730U 2.00 GHz,32GB,3.86 lbs.,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,1 TB PCIe,,60 Hz
6548863d5b123315f9ef00e0,https://www.newegg.com/black-dell-latitude-3420-87vtr-work-business/p/2WC-0009-010T8,979.99,DELL,Intel Core i7-1165G7 2.80 GHz,8GB,,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,256 GB PCIe,54 whrs,60 Hz
654886455b123315f9ef00e1,https://www.newegg.com/grayish-blue-hp-tpn-i130-home-personal/p/1TS-000D-1FA13,329,HP,Intel Celeron N4120 1.10GHz,4GB,3 - 3.9 lbs.,14.0,1366 x 768,Intel UHD Graphics 600,Integrated Card,64 GB,,60 Hz
654886465b123315f9ef00e2,https://www.newegg.com/p/1TS-000E-175V7,1679,Lenovo,,32GB,,14.0,1920x1200,Intel Iris Xe Graphics,Integrated Card,1 TB,,60 Hz
6548864a5b123315f9ef00e3,https://www.newegg.com/gray-lenovo-ideapad-3-mainstream/p/1TS-000E-160H1,499,Lenovo,,16GB,,15.6,1920 x 1080,Integrated Graphics,Integrated Card,512 GB,,60 Hz
6548864a5b123315f9ef00e4,https://www.newegg.com/black-lenovo-thinkpad-x1-extreme-20mf000lus-gaming-entertainment/p/N82E16834847265,1749.99,Lenovo,Intel Core i7-8750H 2.20 GHz,16GB,3.76 lbs.,15.6,1920 x 1080,NVIDIA GeForce GTX 1050 Ti,Dedicated Card,512 GB,80 whrs,60 Hz
6548864d5b123315f9ef00e5,https://www.newegg.com/silver-hp-15/p/1TS-000D-0F735,639.79,HP,Intel Core i5-1135G7,16GB,3 - 3.9 lbs.,15.6,1366 x 768,Intel Iris Xe Graphics,Integrated Card,1 TB,45 whrs,60 Hz
6548864e5b123315f9ef00e6,https://www.newegg.com/silver-hp-15/p/1TS-000D-0F737,598.79,HP,Intel Core i5-1135G7,32GB,3 - 3.9 lbs.,15.6,1366 x 768,Intel Iris Xe Graphics,Integrated Card,512 GB,45 whrs,60 Hz
6548864f5b123315f9ef00e7,https://www.newegg.com/p/1TS-001A-0A7H3,422.99,ASUS,AMD Ryzen 3 7320C,,4.08,14.0,1920 x 1200,AMD Radeon Graphics,,,,60 Hz
654886505b123315f9ef00e8,https://www.newegg.com/p/1TS-001A-0A7H4,485.99,ASUS,AMD Ryzen 3 7320C,,4.08,14.0,1920 x 1200,AMD Radeon Graphics,,,,60 Hz
654886525b123315f9ef00e9,https://www.newegg.com/titan-gray-dell-precision-3000-3581/p/N82E16834833342,2043.95,DELL,"Intel Core i7-13800H (2.5 GHz base frequency, up to 5.2 GHz burst frequency, 24 MB cache, 14 cores)",16GB,1.79 kg,15.6,1920 x 1080,NVIDIA RTX A500 Graphics,,512 GB,64 whrs,60 Hz
654886535b123315f9ef00ea,https://www.newegg.com/p/1TS-000E-18HW1,1049.99,Lenovo,,16GB,,16.0,1920x1200,Intel Iris Xe Graphics,Integrated Card,1 TB,,60 Hz
654886575b123315f9ef00eb,https://www.newegg.com/p/1TS-001A-0A7H2,413.99,ASUS,AMD Ryzen 3 7320C,,4.08,14.0,1920 x 1200,AMD Radeon Graphics,,,,60 Hz
6548865b5b123315f9ef00ec,https://www.newegg.com/silver-hp-15/p/1TS-000D-0F743,546.89,HP,Intel Core i5-1135G7,8GB,3 - 3.9 lbs.,15.6,1366 x 768,Intel Iris Xe Graphics,Integrated Card,512 GB,45 whrs,60 Hz
6548865d5b123315f9ef00ed,https://www.newegg.com/blue-lenovo-ideapad-3/p/1TS-000E-0PBD4,628.79,Lenovo,Intel Core i5-10210U,20GB,5 - 5.9 lbs.,15.6,1366 x 768,Intel UHD Graphics,Integrated Card,1 TB,45 whrs,60 Hz
654886615b123315f9ef00ee,https://www.newegg.com/blue-lenovo-ideapad-3/p/1TS-000E-0PBD5,508.79,Lenovo,Intel Core i5-10210U,8GB,5 - 5.9 lbs.,15.6,1366 x 768,Intel UHD Graphics,Integrated Card,256 GB,45 whrs,60 Hz
654886655b123315f9ef00ef,https://www.newegg.com/blue-lenovo-ideapad-3/p/1TS-000E-0PBD2,548.79,Lenovo,Intel Core i5-10210U,12GB,5 - 5.9 lbs.,15.6,1366 x 768,Intel UHD Graphics,Integrated Card,256 GB,45 whrs,60 Hz
654886675b123315f9ef00f0,https://www.newegg.com/blue-lenovo-ideapad-3/p/1TS-000E-0PBC4,599.79,Lenovo,Intel Core i5-10210U,20GB,5 - 5.9 lbs.,15.6,1366 x 768,Intel UHD Graphics,Integrated Card,256 GB,45 whrs,60 Hz
654886695b123315f9ef00f1,https://www.newegg.com/silver-hp-15/p/1TS-000D-0F736,588.79,HP,Intel Core i5-1135G7,8GB,3 - 3.9 lbs.,15.6,1366 x 768,Intel Iris Xe Graphics,Integrated Card,1 TB,45 whrs,60 Hz
6548866e5b123315f9ef00f2,https://www.newegg.com/p/1XV-000A-01W85,650.97,,,8GB,,13.3,1920 x 1080,Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654886715b123315f9ef00f3,https://www.newegg.com/blue-lenovo-ideapad-3/p/1TS-000E-0PBD1,569.79,Lenovo,Intel Core i5-10210U,20GB,5 - 5.9 lbs.,15.6,1366 x 768,Intel UHD Graphics,Integrated Card,512 GB,45 whrs,60 Hz
654886765b123315f9ef00f4,https://www.newegg.com/blue-lenovo-ideapad-3/p/1TS-000E-0PBC8,639.79,Lenovo,Intel Core i5-10210U,12GB,5 - 5.9 lbs.,15.6,1366 x 768,Intel UHD Graphics,Integrated Card,1 TB,45 whrs,60 Hz
654886785b123315f9ef00f5,https://www.newegg.com/blue-lenovo-ideapad-3/p/1TS-000E-0PBD7,528.79,Lenovo,Intel Core i5-10210U,8GB,5 - 5.9 lbs.,15.6,1366 x 768,Intel UHD Graphics,Integrated Card,512 GB,45 whrs,60 Hz
654886795b123315f9ef00f6,https://www.newegg.com/silver-hp-15/p/1TS-000D-0F741,516.79,HP,Intel Core i5-1135G7,8GB,3 - 3.9 lbs.,15.6,1366 x 768,Intel Iris Xe Graphics,Integrated Card,256 GB,45 whrs,60 Hz
6548867b5b123315f9ef00f7,https://www.newegg.com/blue-lenovo-ideapad-3/p/1TS-000E-0PBD0,548.79,Lenovo,Intel Core i5-10210U,12GB,5 - 5.9 lbs.,15.6,1366 x 768,Intel UHD Graphics,Integrated Card,512 GB,45 whrs,60 Hz
6548867d5b123315f9ef00f8,https://www.newegg.com/blue-lenovo-ideapad-3/p/1TS-000E-0PBC6,528.79,Lenovo,Intel Core i5-10210U,8GB,5 - 5.9 lbs.,15.6,1366 x 768,Intel UHD Graphics,Integrated Card,128 GB,45 whrs,60 Hz
654886825b123315f9ef00f9,https://www.newegg.com/blue-lenovo-ideapad-15iml05-mainstream/p/1TS-000E-17XX4,579.79,Lenovo,Intel Core i5-10210U,8GB,5 - 5.9 lbs.,15.6,1366 x 768,Intel UHD Graphics,Integrated Card,1 TB,45 whrs,60 Hz
654886835b123315f9ef00fa,https://www.newegg.com/silver-hp-15/p/1TS-000D-0F740,569.79,HP,Intel Core i5-1135G7,16GB,3 - 3.9 lbs.,15.6,1366 x 768,Intel Iris Xe Graphics,Integrated Card,256 GB,45 whrs,60 Hz
654886855b123315f9ef00fb,https://www.newegg.com/p/1TS-000E-0NH80,1699.99,Lenovo,,16GB,,14.0,2560x1440,Integrated Graphics,Integrated Card,512 GB,,60 Hz
654886865b123315f9ef00fc,https://www.newegg.com/silver-hp-15/p/1TS-000D-0G7X9,633.39,HP,Intel Core i5-1135G7,32GB,3 - 3.9 lbs.,15.6,1366 x 768,Intel Iris Xe Graphics,Integrated Card,512 GB,45 whrs,60 Hz
654886865b123315f9ef00fd,https://www.newegg.com/p/1TS-001A-0A7H5,449.99,ASUS,AMD Ryzen 3 7320C,,4.08,14.0,1920 x 1200,AMD Radeon Graphics,,,,60 Hz
654888d15b123315f9ef00ff,https://www.newegg.com/p/1TS-000E-18K97,1229.99,Lenovo,,16GB,,15.6,1920 x 1080,NVIDIA T500,Dedicated Card,512 GB,,60 Hz
654888d15b123315f9ef0100,https://www.newegg.com/p/1TS-000E-18KY9,1214.99,Lenovo,,16GB,,15.6,1920 x 1080,NVIDIA T500,Dedicated Card,512 GB,,60 Hz
654888d15b123315f9ef0101,https://www.newegg.com/black-lenovo-thinkpad-t16-gen-1-mainstream/p/1TS-000E-175U1,1259,Lenovo,,24GB,,16.0,,Integrated Graphics,Integrated Card,1 TB,,60 Hz
654888d15b123315f9ef0102,https://www.newegg.com/silver-hp-17-cn0033dx/p/1TS-000D-0K613,699.99,HP,"Intel® Core™ i5-1135G7 (up to 4.2 GHz with Intel® Turbo Boost Technology, 8 MB L3 cache, 4 cores)",12GB,4.6 pounds,17.3,,Intel Iris Xe Graphics,,512 GB PCIe,,60 Hz
654888d25b123315f9ef0103,https://www.newegg.com/p/1TS-000D-0R0F3,729.99,HP,,16GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654888d25b123315f9ef0104,https://www.newegg.com/p/1TS-000X-05FJ7,599.99,Acer,,8GB,3 - 3.9 lbs.,15.6,1920 x 1080,AMD Radeon Graphics,,512 GB PCIe,,60 Hz
654888d25b123315f9ef0105,https://www.newegg.com/p/1TS-000E-18NF1,914.99,Lenovo,,8GB,,15.6,1920 x 1080,NVIDIA GeForce MX450,Dedicated Card,512 GB,,60 Hz
654888d25b123315f9ef0106,https://www.newegg.com/lenovo-ideapad-3/p/1TS-000E-0PGE4,549.79,Lenovo,,8GB,,14.0,1920 x 1080,,Dedicated Card,256 GB,,60 Hz
654888d25b123315f9ef0107,https://www.newegg.com/silver-hp-15-dw3035cl-work-business/p/1TS-000D-0PG37,605,HP,11th Gen Intel® Core™ i5-1135G7,12GB,3 - 3.9 lbs.,15.6,1366 x 768,Intel Iris Xe Graphics,Integrated Card,1TB,41 whrs,60 Hz
654888d25b123315f9ef0108,https://www.newegg.com/p/1TS-000E-17XT0,1264.99,Lenovo,,16GB,,16.0,1920x1200,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654888d25b123315f9ef0109,https://www.newegg.com/silver-hp-15-mainstream/p/1TS-000D-0VZ69,589.79,,,16GB,3.72 lbs,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,45 whrs,60 Hz
654888d25b123315f9ef010a,https://www.newegg.com/p/1TS-000E-15KE8,1179.99,Lenovo,,8GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654888d25b123315f9ef010b,https://www.newegg.com/black-lenovo-thinkpad-t16-gen-1-mainstream/p/1TS-000E-175U3,1259,Lenovo,,24GB,,16.0,,Integrated Graphics,Integrated Card,1 TB,,60 Hz
654888d25b123315f9ef010c,https://www.newegg.com/grey-lenovo-thinkbook-14-g3-work-business/p/1TS-000E-0VBM0,1099.95,Lenovo,AMD Ryzen 7 5700U,24GB,3 - 3.9 lbs.,14.0,1920 x 1080,AMD Radeon Vega 8,Integrated Card,1 TB,65 whrs,60 Hz
654888d25b123315f9ef010d,https://www.newegg.com/p/1TS-000E-18KH1,1194.99,Lenovo,,16GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654888d25b123315f9ef010e,https://www.newegg.com/blue-asus-vivobook-m1603q-work-business/p/1TS-001A-0A6Z4,919,ASUS,AMD Ryzen 7 5800HS 2.80 GHz,16GB,4 - 4.9 lbs.,16.0,1920 x 1200,AMD Radeon Graphics,Integrated Card,2 TB,,60 Hz
654888d25b123315f9ef010f,https://www.newegg.com/p/1TS-000E-163U5,1384.99,Lenovo,,12GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,2 TB,,60 Hz
654888d25b123315f9ef0110,https://www.newegg.com/black-lenovo-20w4002kus/p/1TS-000E-0PTB4,1599.99,Lenovo,,16GB,3.80 lbs,15.6,1920 x 1080,Intel UHD Graphics,Integrated Card,512 GB,,Bezel Hz
654888d25b123315f9ef0111,https://www.newegg.com/black-lenovo-thinkpad-t16-gen-1-mainstream/p/1TS-000E-17VD3,1439,Lenovo,,40GB,,16.0,,Integrated Graphics,Integrated Card,2 TB,,60 Hz
654888d25b123315f9ef0112,https://www.newegg.com/dell-3px1k-home-personal/p/1TS-000A-0SF20,1400.46,DELL,,8GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654888d35b123315f9ef0113,https://www.newegg.com/p/1TS-000E-15HD4,1164.99,Lenovo,,24GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654888d35b123315f9ef0114,https://www.newegg.com/p/1TS-000E-19138,929.99,Lenovo,,16GB,,13.3,1920x1200,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654888d35b123315f9ef0115,https://www.newegg.com/black-dell-inspiron-3535-home-personal/p/1TS-000A-0ZNM8,619,DELL,AMD Ryzen 5 7530U 2.00 GHz,16GB,3.59 lbs.,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,512 GB,,60 Hz
654888d35b123315f9ef0116,https://www.newegg.com/p/1TS-000E-18JU6,1159.99,Lenovo,,16GB,,14.0,1920 x 1080,NVIDIA T500,Dedicated Card,512 GB,,60 Hz
654888d35b123315f9ef0117,https://www.newegg.com/black-lenovo-thinkpad-t16-gen-1-mainstream/p/1TS-000E-175U5,1329,Lenovo,,40GB,,16.0,,Integrated Graphics,Integrated Card,1 TB,,60 Hz
654888d35b123315f9ef0118,https://www.newegg.com/p/1TS-000E-167T1,999,Lenovo,,8GB,,16.0,2560x1600,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654888d35b123315f9ef0119,https://www.newegg.com/p/1TS-000D-16B19,1333.51,HP,,16GB,3.0300 lb,14.0,,AMD Radeon Graphics,Integrated Card,512 GB,65 whrs,60 Hz
654888d35b123315f9ef011a,https://www.newegg.com/p/1TS-000D-18D86,1339,HP,,8GB,3.8400 lb,15.0,,AMD Radeon Graphics,Integrated Card,256 GB,45 whrs,60 Hz
654888d35b123315f9ef011b,https://www.newegg.com/p/1TS-000D-0U0B3,209.99,HP,,4GB,3.2400 lb,14.0,,Intel UHD Graphics,Integrated Card,,,60 Hz
654888d35b123315f9ef011c,https://www.newegg.com/p/1TS-000D-159H5,1099,HP,,8GB,2.8000 lb,13.0,,Intel Iris Xe Graphics,Integrated Card,,,60 Hz
654888d35b123315f9ef011d,https://www.newegg.com/p/1TS-000D-14VP6,789.79,,i5-1135G7,32GB,4 - 4.9 lbs.,17.3,1920 x 1080,Intel Iris Xe Graphics,Dedicated Card,1 TB,,60 Hz
654888d35b123315f9ef011e,https://www.newegg.com/p/1TS-000E-18JR7,1039.99,Lenovo,,24GB,,14.0,1920 x 1080,NVIDIA T500,Dedicated Card,512 GB,,60 Hz
654888d35b123315f9ef011f,https://www.newegg.com/p/1TS-000D-1DVP5,1465,HP,,16GB,3.8400 lb,15.0,,AMD Radeon Graphics,Integrated Card,256 GB,45 whrs,60 Hz
654888d35b123315f9ef0120,https://www.newegg.com/p/1TS-000E-18HX6,1096.99,Lenovo,,16GB,,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654888d35b123315f9ef0121,https://www.newegg.com/p/1TS-0016-02RU6,1499.99,,11th Gen Intel Core i7-11800H,32GB,,17.3,1920 x 1080,NVIDIA GeForce RTX 3060 Laptop GPU,Dedicated Card,1 TB,,60 Hz
654888d35b123315f9ef0122,https://www.newegg.com/pink-hp-tpn-i130-home-personal/p/1TS-000D-1FA26,359,HP,Intel Celeron N4120 1.10GHz,16GB,3 - 3.9 lbs.,14.0,1366 x 768,Intel UHD Graphics 600,Integrated Card,64 GB,,60 Hz
654888d35b123315f9ef0123,https://www.newegg.com/gray-lenovo-thinkbook-15-mainstream/p/1TS-000E-18N84,729,Lenovo,,8GB,,15.6,1920 x 1080,Integrated Graphics,Integrated Card,256 GB,,60 Hz
654888d35b123315f9ef0124,https://www.newegg.com/blue-asus-vivobook-m1603q-home-personal/p/1TS-001A-0A6Z0,869,ASUS,AMD Ryzen 7 5800HS 2.80 GHz,16GB,4 - 4.9 lbs.,16.0,1920 x 1200,AMD Radeon Graphics,Integrated Card,2 TB,,60 Hz
654888d45b123315f9ef0125,https://www.newegg.com/p/1TS-000E-18KH2,1144.99,Lenovo,,16GB,,14.0,1920 x 1080,NVIDIA T500,Dedicated Card,512 GB,,60 Hz
654888d45b123315f9ef0126,https://www.newegg.com/black-lenovo-thinkpad-l14-gen2-mainstream/p/1TS-000E-0W1U7,1399,Lenovo,,32GB,,14.0,1920 x 1080,Integrated Graphics,Integrated Card,1 TB,,60 Hz
